station_id,bikesAvailable,allowDropoff,isFloatingBike,state,realTimeData,time,week,yday,day,month,hour,minute,yhour,year,station_name,lon,lat,capacity
328,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Lallukankuja,25.082971174464,60.2235265780465,12
208,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Valimotie,24.8765290693421,60.2159693222985,24
329,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kurkimäki,25.0716416497357,60.2282903943644,16
209,7.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Takomotie,24.8710464686467,60.2178996244041,14
571,21.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Tapiola Sports Park,24.784654,60.177749,32
330,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kontula (M),25.0826095549619,60.2360953526154,20
210,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Pajamäki,24.8556743832861,60.2188213176358,12
331,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Lettopolku,25.0855297731565,60.240913939764,16
573,46.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Sports Park (M),24.779428,60.17465,28
211,15.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Haagan tori,24.898930057033,60.2121115807155,16
332,11.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kontulankaari,25.076226580763,60.2438416352054,16
212,14.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Tunnelitie,24.8995694064157,60.2166149334764,14
333,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kivikonkaari,25.0746433427518,60.2399042915928,14
575,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Tontunmäentie,24.769667,60.176107,16
213,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Huopalahti Station,24.8950577369046,60.2180961357994,20
334,15.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Varustuksentie,25.0668572558023,60.2391310073666,14
214,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Valimo Station,24.8758443985049,60.2223022514537,20
335,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kurkimäentie,25.0626083649392,60.2331943880568,16
577,46.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Olarinluoma,24.760606,60.180848,18
215,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Pitäjänmäki Station,24.8586292857926,60.2243090934475,16
336,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kivikonlaita,25.0549152254879,60.230462178329,16
216,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Jännetie,24.8535714902996,60.2267575847976,12
337,12.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kivikko sports park,25.0524695830581,60.23703581972,16
579,12.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Niittymaa,24.775913,60.171127,21
217,7.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Marttila,24.8732133049419,60.2271498086552,16
338,7.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Jakomäentie,25.0743775866131,60.2537712252939,16
218,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Pohjois-Haaga Station,24.8830806372706,60.2300717042706,16
339,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Alppikylä,25.0648942053969,60.259431119227,14
219,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Näyttelijäntie,24.887547040742,60.2328640962858,16
581,22.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Niittykumpu (M),24.763184,60.170758,35
340,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Jakomäki,25.0759055985793,60.2610194104155,16
220,5.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Ida Aalbergin tie,24.8952023541771,60.2295326765972,18
341,14.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Heikinlaakso,25.0727127107009,60.2701965544061,16
583,6.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Haukilahdenkatu,24.772708,60.166481,16
100,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Teljäntie,24.8686567195812,60.209690428765,12
221,6.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Thalianaukio,24.8947958642764,60.2253423108921,14
342,17.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Puistolan VPK,25.0575355661699,60.2700856600164,18
101,19.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Munkkivuori Shopping Center,24.8798066035013,60.2059834138688,24
222,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Huovitie,24.9032866466572,60.2219755272546,12
343,15.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Puistolantori,25.0458546004102,60.2743699271658,12
585,5.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Haukilahdenaukio,24.775882,60.162396,16
223,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Hämeenlinnanväylä,24.9028322456731,60.2274510674778,14
344,5.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Puistolan asema,25.0343501212405,60.2751896029642,16
103,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Vihdintie,24.8895209008125,60.2089249922173,16
224,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Vesakkotie,24.9266153826484,60.2279595153713,12
345,17.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Porvarintie,25.032655333,60.27189034,16
587,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Hauenkallio,24.767831,60.162477,12
104,19.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kriikunakuja,24.8916816998729,60.2056784923064,16
225,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Maunula,24.9325030021006,60.2303828796011,16
346,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Maatullinkuja,25.0246919817259,60.2762367892689,18
105,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Tilkantori,24.8933660254613,60.2027828953059,16
226,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Lepolantie,24.9286046557082,60.2390854029504,14
347,20.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Sateenkaarentie,25.0110629825049,60.2807560752423,18
589,37.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Haukilahdenranta,24.769864,60.158048,16
106,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Korppaanmäentie,24.898929699376,60.2034734922503,16
227,5.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kylävoudintie,24.9525612440734,60.2244037765729,14
348,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Siltamäki,24.9893966166804,60.2744670938261,12
107,12.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Tenholantie,24.9054367957033,60.202377405156,18
228,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kustaankartano,24.9487651621964,60.2307028618145,20
349,16.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Töyrynummentie,25.0039702918602,60.2719623839468,16
108,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Radiokatu,24.9182184498931,60.2050064264488,12
229,11.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Käskynhaltijantie,24.957934116941,60.2332319429452,18
109,19.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Hertanmäenkatu,24.9223311437335,60.2026940388763,20
591,26.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Mellstenintie,24.773993,60.154941,25
350,21.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Töyrynummi,24.9929902179008,60.2671467662216,14
230,5.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Mäkitorpantie,24.9603356197765,60.2285300629765,18
351,29.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kotinummentie,25.0135723691851,60.2675063004499,16
593,8.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Toppelundintie,24.782477,60.1591405,12
110,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Maistraatintori,24.9248733985577,60.1991509808314,20
231,5.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Siltavoudintie,24.9649692401006,60.2337172192606,16
352,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Tapanila railway station,25.0281239739891,60.2633039538104,12
111,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Esterinportti,24.9267808000548,60.1975723919044,20
232,7.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Oulunkylä Station,24.9667185624345,60.2291001546027,14
353,29.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Helluntairaitti,25.0368876017095,60.2632142978322,20
595,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Westendintie,24.791754,60.158194,16
112,30.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Rautatieläisenkatu,24.9332721002285,60.2014381920031,22
233,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kirkkoherrantie,24.9728193757834,60.2249303574235,10
354,13.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Saniaiskuja,25.0290905800296,60.25909156602,16
596,34.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Toppelundinportti,24.7848628,60.1624471,20
113,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Pasila railway station,24.932799079033,60.1982108580315,40
234,16.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Otto Brandtin tie,24.9781389181685,60.2317840575086,20
355,8.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Halmetie,25.0176577469294,60.2609068068142,16
597,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Linnakepolku,24.790132,60.1637,10
114,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Ratapihantie,24.9366332542312,60.1964208157658,20
235,30.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Katariina Saksilaisen katu,24.9844208812225,60.2172068185826,16
356,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Laulurastaantie,25.0033102423416,60.2608846521727,14
115,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Venttiilikuja,24.9415225602343,60.1941915204257,16
236,5.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Hernepellontie,24.9886129703087,60.2242412608413,14
357,16.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Vanha Tapanilantie,24.9897538768656,60.2596990442275,16
116,14.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Linnanmäki Amusement Park,24.9401592995968,60.1911410923558,32
237,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Aulangontie,24.9985804201601,60.2302596315427,16
358,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Syystie,24.9986055764439,60.256671174374,18
117,10.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Brahen puistikko,24.9481257001872,60.1896657985504,12
238,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Pihlajamäki,25.0103139042596,60.2345785634218,16
359,8.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Malmi Hospital,25.0028280196256,60.2541586216461,16
118,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Fleminginkatu,24.952206700403,60.1895253157117,22
239,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Viikki Science Park,25.0100484016428,60.2275394155784,28
119,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Gebhardinaukio,24.9550767908172,60.1911804709255,20
360,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Malmi railway station,25.0091215694658,60.2523255258372,24
240,27.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Viikki Teacher Training School,25.0275940265593,60.2274649666156,20
361,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Huhtakuja,25.0131080169475,60.2575633298897,16
120,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Mäkelänkatu,24.9633904702172,60.1896359907606,28
241,28.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Agronominkatu,25.0328574018929,60.2340530021105,24
362,34.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Teerisuontie,25.0214900833646,60.2533940877891,14
121,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Vilhonvuorenkatu,24.967854123638,60.1864553029206,16
242,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Von Daehnin katu,25.0436178847114,60.2303443513437,14
363,6.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Väärämäentie,25.0297267023462,60.2426928298539,12
1,7.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kaivopuisto,24.9502114714031,60.155369615074,30
122,21.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Lintulahdenkatu,24.962063375375,60.1836809119419,24
243,11.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Mustikkamaa,24.992105405271,60.181844391759,20
364,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Ala-Malmin tori,25.0132371443462,60.2503063500603,20
2,6.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Laivasillankatu,24.9565097715858,60.1609890692806,12
123,17.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Näkinsilta,24.9554449266327,60.179750209022,24
244,7.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Relanderinaukio,25.0058079125449,60.1858547331594,16
365,5.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Karviaistie,25.0078604417066,60.2468453049551,16
3,15.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kapteeninpuistikko,24.9450181631667,60.1581769029949,16
124,16.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Isoisänsilta,24.9817926053222,60.1826518123339,18
245,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kulosaari (M),25.0064636871854,60.1889293103178,20
366,7.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Tilketori,25.0039930501515,60.2498265610789,20
4,9.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Viiskulma,24.9417758006418,60.1609858921764,14
125,16.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Arielinkatu,24.9797385551711,60.1859217406831,16
246,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Tupasaarentie,25.0153289779219,60.1878871226314,12
367,16.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Karhusuontie,24.9870649315623,60.2517795830055,14
5,12.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Sepänkatu,24.9362853002102,60.157948291819,32
126,10.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Kalasatama (M),24.977153892421,60.1875308427268,24
247,22.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Haakoninlahdenkatu,25.0208609553502,60.1688685506822,16
368,7.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Pukinmäki sports park,24.9917239060614,60.2477323351629,14
6,8.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Hietalahdentori,24.9296476311878,60.1622283898112,24
127,17.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Teurastamo,24.9711566503401,60.1896945837642,30
248,8.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Gunillantie,25.0330122371046,60.1719938510831,16
369,12.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Pukinmäki railway station,24.9939952300621,60.2430864481668,16
7,2.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Design Museum,24.9459599998806,60.16310319166,14
128,4.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Päijänteentie,24.9642238002852,60.1920575919922,14
249,0.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Isosaarentie,25.0450147987503,60.1755054994249,14
8,3.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Vanha kirkkopuisto,24.9391145483706,60.1653538465664,24
129,11.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Pernajantie,24.9579782365195,60.1942276026523,20
9,1.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Erottajan aukio,24.9441887601673,60.1668948711694,44
370,18.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Rapakiventie,25.0013676173171,60.2393196827549,16
250,14.0,1.0,0.0,Station on,1.0,2021-08-31 23:55:02.336677+00:00,35.0,243.0,31,8.0,23,0.9166667,3863.0,2021.0,Reiherintie,25.0474962642387,60.1677304952092,12
